,split,dataset_type,length
12270,validation,ailab17k,1799
12271,validation,ailab17k,1931
12272,validation,ailab17k,1548
12273,validation,ailab17k,1517
12274,validation,ailab17k,1551
12275,validation,ailab17k,1928
12276,validation,ailab17k,2006
12277,validation,ailab17k,1867
12278,validation,ailab17k,1262
12279,validation,ailab17k,1102
12280,validation,ailab17k,2140
12281,validation,ailab17k,1891
12282,validation,ailab17k,1511
12283,validation,ailab17k,1133
12284,validation,ailab17k,870
12285,validation,ailab17k,1050
12286,validation,ailab17k,167
12287,validation,ailab17k,1726
12288,validation,ailab17k,2255
12289,validation,ailab17k,1807
12290,validation,ailab17k,2676
12291,validation,ailab17k,1985
12292,validation,ailab17k,2256
12293,validation,ailab17k,2177
12294,validation,ailab17k,4326
12295,validation,ailab17k,1307
12296,validation,ailab17k,1436
12297,validation,ailab17k,2003
12298,validation,ailab17k,3071
12299,validation,ailab17k,1448
12300,validation,ailab17k,1823
12301,validation,ailab17k,1712
12302,validation,ailab17k,1558
12303,validation,ailab17k,1852
12304,validation,ailab17k,2156
12305,validation,ailab17k,2129
12306,validation,ailab17k,1778
12307,validation,ailab17k,323
12308,validation,ailab17k,1111
12309,validation,ailab17k,1350
12310,validation,ailab17k,1104
12311,validation,ailab17k,2232
12312,validation,ailab17k,1509
12313,validation,ailab17k,913
12314,validation,ailab17k,1528
12315,validation,ailab17k,1619
12316,validation,ailab17k,1145
12317,validation,ailab17k,1265
12318,validation,ailab17k,579
12319,validation,ailab17k,1882
12320,validation,ailab17k,2369
12321,validation,ailab17k,1964
12322,validation,ailab17k,1399
12323,validation,ailab17k,2065
12324,validation,ailab17k,1002
12325,validation,ailab17k,1787
12326,validation,ailab17k,1334
12327,validation,ailab17k,872
12328,validation,ailab17k,1533
12329,validation,ailab17k,1800
12330,validation,ailab17k,997
12331,validation,ailab17k,1356
12332,validation,ailab17k,2305
12333,validation,ailab17k,1617
12334,validation,ailab17k,1651
12335,validation,ailab17k,1997
12336,validation,ailab17k,1665
12337,validation,ailab17k,2284
12338,validation,ailab17k,1242
12339,validation,ailab17k,2565
12340,validation,ailab17k,670
12341,validation,ailab17k,301
12342,validation,ailab17k,1364
12343,validation,ailab17k,1868
12344,validation,ailab17k,336
12345,validation,ailab17k,1877
12346,validation,ailab17k,1858
12347,validation,ailab17k,1782
12348,validation,ailab17k,2540
12349,validation,ailab17k,1236
12350,validation,ailab17k,1733
12351,validation,ailab17k,1610
12352,validation,ailab17k,2471
12353,validation,ailab17k,1976
12354,validation,ailab17k,1309
12355,validation,ailab17k,1415
12356,validation,ailab17k,1586
12357,validation,ailab17k,1217
12358,validation,ailab17k,1710
12359,validation,ailab17k,1089
12360,validation,ailab17k,2243
12361,validation,ailab17k,1974
12362,validation,ailab17k,2119
12363,validation,ailab17k,1507
12364,validation,ailab17k,1575
12365,validation,ailab17k,1839
12366,validation,ailab17k,1463
12367,validation,ailab17k,2584
12368,validation,ailab17k,1228
12369,validation,ailab17k,1940
12370,validation,ailab17k,952
12371,validation,ailab17k,1546
12372,validation,ailab17k,1315
12373,validation,ailab17k,1561
12374,validation,ailab17k,2598
12375,validation,ailab17k,1354
12376,validation,ailab17k,2080
12377,validation,ailab17k,1463
12378,validation,ailab17k,1591
12379,validation,ailab17k,1124
12380,validation,ailab17k,2075
12381,validation,ailab17k,2053
12382,validation,ailab17k,1216
12383,validation,ailab17k,734
12384,validation,ailab17k,1675
12385,validation,ailab17k,1128
12386,validation,ailab17k,1055
12387,validation,ailab17k,1487
12388,validation,ailab17k,1092
12389,validation,ailab17k,2580
12390,validation,ailab17k,1690
12391,validation,ailab17k,1670
12392,validation,ailab17k,1837
12393,validation,ailab17k,868
12394,validation,ailab17k,201
12395,validation,ailab17k,1238
12396,validation,ailab17k,2347
12397,validation,ailab17k,1009
12398,validation,ailab17k,1236
12399,validation,ailab17k,1940
12400,validation,ailab17k,751
12401,validation,ailab17k,1867
12402,validation,ailab17k,2981
12403,validation,ailab17k,1793
12404,validation,ailab17k,404
12405,validation,ailab17k,1349
12406,validation,ailab17k,2024
12407,validation,ailab17k,2238
12408,validation,ailab17k,1352
12409,validation,ailab17k,608
12410,validation,ailab17k,1205
12411,validation,ailab17k,561
12412,validation,ailab17k,1438
12413,validation,ailab17k,1584
12414,validation,ailab17k,229
12415,validation,ailab17k,2120
12416,validation,ailab17k,1207
12417,validation,ailab17k,1441
12418,validation,ailab17k,1283
12419,validation,ailab17k,2388
12420,validation,ailab17k,1800
12421,validation,ailab17k,1428
12422,validation,ailab17k,1343
12423,validation,ailab17k,1666
12424,validation,ailab17k,1663
12425,validation,ailab17k,2049
12426,validation,ailab17k,1570
12427,validation,ailab17k,862
12428,validation,ailab17k,1571
12429,validation,ailab17k,1382
12430,validation,ailab17k,1876
12431,validation,ailab17k,2041
12432,validation,ailab17k,1031
12433,validation,ailab17k,1997
12434,validation,ailab17k,2290
12435,validation,ailab17k,1625
12436,validation,ailab17k,1252
12437,validation,ailab17k,1618
12438,validation,ailab17k,187
12439,validation,ailab17k,1485
12440,validation,ailab17k,1881
12441,validation,ailab17k,1463
12442,validation,ailab17k,1260
12443,validation,ailab17k,1432
12444,validation,ailab17k,466
12445,validation,ailab17k,1299
12446,validation,ailab17k,2670
12447,validation,ailab17k,2146
12448,validation,ailab17k,2107
12449,validation,ailab17k,1268
12450,validation,ailab17k,1965
12451,validation,ailab17k,1419
12452,validation,ailab17k,1597
12453,validation,ailab17k,432
12454,validation,ailab17k,1642
12455,validation,ailab17k,1377
12456,validation,ailab17k,1921
12457,validation,ailab17k,1432
12458,validation,ailab17k,190
12459,validation,ailab17k,1804
12460,validation,ailab17k,1861
12461,validation,ailab17k,1665
12462,validation,ailab17k,2032
12463,validation,ailab17k,1191
12464,validation,ailab17k,1415
12465,validation,ailab17k,2031
12466,validation,ailab17k,3136
12467,validation,ailab17k,2048
12468,validation,ailab17k,1664
12469,validation,ailab17k,1356
12470,validation,ailab17k,1893
12471,validation,ailab17k,1349
12472,validation,ailab17k,2385
12473,validation,ailab17k,1704
12474,validation,ailab17k,1448
12475,validation,ailab17k,1658
12476,validation,ailab17k,1421
12477,validation,ailab17k,498
12478,validation,ailab17k,913
12479,validation,ailab17k,1260
12480,validation,ailab17k,1392
12481,validation,ailab17k,1534
12482,validation,ailab17k,1939
12483,validation,ailab17k,845
12484,validation,ailab17k,1321
12485,validation,ailab17k,1803
12486,validation,ailab17k,1383
12487,validation,ailab17k,2459
12488,validation,ailab17k,1472
12489,validation,ailab17k,1544
12490,validation,ailab17k,2451
12491,validation,ailab17k,1360
12492,validation,ailab17k,1566
12493,validation,ailab17k,1704
12494,validation,ailab17k,1061
12495,validation,ailab17k,1000
12496,validation,ailab17k,1842
12497,validation,ailab17k,1691
12498,validation,ailab17k,263
12499,validation,ailab17k,1216
12500,validation,ailab17k,2268
12501,validation,ailab17k,1371
12502,validation,ailab17k,1279
12503,validation,ailab17k,1290
12504,validation,ailab17k,2053
12505,validation,ailab17k,1398
12506,validation,ailab17k,1615
12507,validation,ailab17k,2416
12508,validation,ailab17k,1938
12509,validation,ailab17k,1048
12510,validation,ailab17k,430
12511,validation,ailab17k,1615
12512,validation,ailab17k,1282
12513,validation,ailab17k,1269
12514,validation,ailab17k,1419
12515,validation,ailab17k,944
12516,validation,ailab17k,229
12517,validation,ailab17k,2136
12518,validation,ailab17k,1775
12519,validation,ailab17k,1401
12520,validation,ailab17k,1388
12521,validation,ailab17k,1991
12522,validation,ailab17k,1542
12523,validation,ailab17k,268
12524,validation,ailab17k,1934
12525,validation,ailab17k,1788
12526,validation,ailab17k,1662
12527,validation,ailab17k,234
12528,validation,ailab17k,1458
12529,validation,ailab17k,2214
12530,validation,ailab17k,1363
12531,validation,ailab17k,2225
12532,validation,ailab17k,1615
12533,validation,ailab17k,2159
12534,validation,ailab17k,1082
12535,validation,ailab17k,1258
12536,validation,ailab17k,399
12537,validation,ailab17k,2376
12538,validation,ailab17k,2050
12539,validation,ailab17k,2400
12540,validation,ailab17k,850
12541,validation,ailab17k,318
12542,validation,ailab17k,1220
12543,validation,ailab17k,1703
12544,validation,ailab17k,1511
12545,validation,ailab17k,1385
12546,validation,ailab17k,1472
12547,validation,ailab17k,1985
12548,validation,ailab17k,2601
12549,validation,ailab17k,1180
12550,validation,ailab17k,1990
12551,validation,ailab17k,2211
12552,validation,ailab17k,1753
12553,validation,ailab17k,1767
12554,validation,ailab17k,2125
12555,validation,ailab17k,2249
12556,validation,ailab17k,1154
12557,validation,ailab17k,2312
12558,validation,ailab17k,1815
12559,validation,ailab17k,1739
12560,validation,ailab17k,1874
12561,validation,ailab17k,1209
12562,validation,ailab17k,542
12563,validation,ailab17k,2044
12564,validation,ailab17k,2038
12565,validation,ailab17k,2282
12566,validation,ailab17k,1186
12567,validation,ailab17k,1792
12568,validation,ailab17k,2603
12569,validation,ailab17k,1162
12570,validation,ailab17k,1441
12571,validation,ailab17k,1150
12572,validation,ailab17k,1090
12573,validation,ailab17k,774
12574,validation,ailab17k,1870
12575,validation,ailab17k,1775
12576,validation,ailab17k,2201
12577,validation,ailab17k,2500
12578,validation,ailab17k,1533
12579,validation,ailab17k,2315
12580,validation,ailab17k,1417
12581,validation,ailab17k,1465
12582,validation,ailab17k,1253
12583,validation,ailab17k,1476
12584,validation,ailab17k,1832
12585,validation,ailab17k,892
12586,validation,ailab17k,1692
12587,validation,ailab17k,2031
12588,validation,ailab17k,1286
12589,validation,ailab17k,1650
12590,validation,ailab17k,1550
12591,validation,ailab17k,1958
12592,validation,ailab17k,2431
12593,validation,ailab17k,875
12594,validation,ailab17k,1830
12595,validation,ailab17k,2124
12596,validation,ailab17k,1371
12597,validation,ailab17k,1090
12598,validation,ailab17k,133
12599,validation,ailab17k,1202
12600,validation,ailab17k,361
12601,validation,ailab17k,1609
12602,validation,ailab17k,642
12603,validation,ailab17k,1997
12604,validation,ailab17k,1844
12605,validation,ailab17k,252
12606,validation,ailab17k,686
12607,validation,ailab17k,1035
12608,validation,ailab17k,1493
12609,validation,ailab17k,1549
12610,validation,ailab17k,2104
12611,validation,ailab17k,2188
12612,validation,ailab17k,178
12613,validation,ailab17k,1707
12614,validation,ailab17k,1425
12615,validation,ailab17k,2421
12616,validation,ailab17k,1173
12617,validation,ailab17k,2215
12618,validation,ailab17k,1472
12619,validation,ailab17k,1558
12620,validation,ailab17k,1834
12621,validation,ailab17k,1705
12622,validation,ailab17k,1580
12623,validation,ailab17k,1337
12624,validation,ailab17k,2569
12625,validation,ailab17k,629
12626,validation,ailab17k,2162
12627,validation,ailab17k,1580
12628,validation,ailab17k,2296
12629,validation,ailab17k,2622
12630,validation,ailab17k,1338
12631,validation,ailab17k,1694
12632,validation,ailab17k,1882
12633,validation,ailab17k,1021
12634,validation,ailab17k,889
12635,validation,ailab17k,1762
12636,validation,ailab17k,2360
12637,validation,ailab17k,1315
12638,validation,ailab17k,1431
12639,validation,ailab17k,1195
12640,validation,ailab17k,1378
12641,validation,ailab17k,1448
12642,validation,ailab17k,1325
12643,validation,ailab17k,1260
12644,validation,ailab17k,1423
12645,validation,ailab17k,1646
12646,validation,ailab17k,987
12647,validation,ailab17k,434
12648,validation,ailab17k,1447
12649,validation,ailab17k,2135
12650,validation,ailab17k,2012
12651,validation,ailab17k,2083
12652,validation,ailab17k,1965
12653,validation,ailab17k,1860
12654,validation,ailab17k,1825
12655,validation,ailab17k,1887
12656,validation,ailab17k,1466
12657,validation,ailab17k,1151
12658,validation,ailab17k,1962
12659,validation,ailab17k,2224
12660,validation,ailab17k,1873
12661,validation,ailab17k,1154
12662,validation,ailab17k,2501
12663,validation,ailab17k,2168
12664,validation,ailab17k,771
12665,validation,ailab17k,1531
12666,validation,ailab17k,1445
12667,validation,ailab17k,1292
12668,validation,ailab17k,380
12669,validation,ailab17k,1383
12670,validation,ailab17k,1315
12671,validation,ailab17k,2109
12672,validation,ailab17k,1875
12673,validation,ailab17k,1246
12674,validation,ailab17k,203
12675,validation,ailab17k,1966
12676,validation,ailab17k,1732
12677,validation,ailab17k,1561
12678,validation,ailab17k,1166
12679,validation,ailab17k,1987
12680,validation,ailab17k,569
12681,validation,ailab17k,1920
12682,validation,ailab17k,2154
12683,validation,ailab17k,1306
12684,validation,ailab17k,1439
12685,validation,ailab17k,302
12686,validation,ailab17k,756
12687,validation,ailab17k,1710
12688,validation,ailab17k,1182
12689,validation,ailab17k,1348
12690,validation,ailab17k,1348
12691,validation,ailab17k,1856
12692,validation,ailab17k,1936
12693,validation,ailab17k,2283
12694,validation,ailab17k,2405
12695,validation,ailab17k,1247
12696,validation,ailab17k,424
12697,validation,ailab17k,1362
12698,validation,ailab17k,1543
12699,validation,ailab17k,1443
12700,validation,ailab17k,1614
12701,validation,ailab17k,3356
12702,validation,ailab17k,797
12703,validation,ailab17k,1758
12704,validation,ailab17k,999
12705,validation,ailab17k,1478
12706,validation,ailab17k,1944
12707,validation,ailab17k,1050
12708,validation,ailab17k,2086
12709,validation,ailab17k,2588
12710,validation,ailab17k,1044
12711,validation,ailab17k,1727
12712,validation,ailab17k,886
12713,validation,ailab17k,1831
12714,validation,ailab17k,402
12715,validation,ailab17k,1529
12716,validation,ailab17k,1510
12717,validation,ailab17k,1057
12718,validation,ailab17k,1426
12719,validation,ailab17k,2484
12720,validation,ailab17k,1449
12721,validation,ailab17k,1222
12722,validation,ailab17k,2101
12723,validation,ailab17k,1608
12724,validation,ailab17k,2271
12725,validation,ailab17k,1363
12726,validation,ailab17k,743
12727,validation,ailab17k,279
12728,validation,ailab17k,2028
12729,validation,ailab17k,1804
12730,validation,ailab17k,1568
12731,validation,ailab17k,1225
12732,validation,ailab17k,1850
12733,validation,ailab17k,1840
12734,validation,ailab17k,1129
12735,validation,ailab17k,1352
12736,validation,ailab17k,2989
12737,validation,ailab17k,1526
12738,validation,ailab17k,1296
12739,validation,ailab17k,1854
12740,validation,ailab17k,523
12741,validation,ailab17k,1626
12742,validation,ailab17k,1739
12743,validation,ailab17k,1538
12744,validation,ailab17k,1251
12745,validation,ailab17k,1985
12746,validation,ailab17k,561
12747,validation,ailab17k,1464
12748,validation,ailab17k,1384
12749,validation,ailab17k,4261
12750,validation,ailab17k,1229
12751,validation,ailab17k,2262
12752,validation,ailab17k,1469
12753,validation,ailab17k,1855
12754,validation,ailab17k,1614
12755,validation,ailab17k,139
12756,validation,ailab17k,1936
12757,validation,ailab17k,2187
12758,validation,ailab17k,1319
12759,validation,ailab17k,149
12760,validation,ailab17k,1821
12761,validation,ailab17k,1203
12762,validation,ailab17k,1152
12763,validation,ailab17k,1539
12764,validation,ailab17k,1285
12765,validation,ailab17k,2068
12766,validation,ailab17k,1893
12767,validation,ailab17k,1940
12768,validation,ailab17k,1765
12769,validation,ailab17k,1612
12770,validation,ailab17k,1914
12771,validation,ailab17k,2108
12772,validation,ailab17k,2049
12773,validation,ailab17k,2441
12774,validation,ailab17k,974
12775,validation,ailab17k,3029
12776,validation,ailab17k,2042
12777,validation,ailab17k,1409
12778,validation,ailab17k,2015
12779,validation,ailab17k,175
12780,validation,ailab17k,2157
12781,validation,ailab17k,1429
12782,validation,ailab17k,1371
12783,validation,ailab17k,3161
12784,validation,ailab17k,3078
12785,validation,ailab17k,2378
12786,validation,ailab17k,1394
12787,validation,ailab17k,713
12788,test,ailab17k,2538
12789,test,ailab17k,1395
12790,test,ailab17k,1645
12791,test,ailab17k,2101
12792,test,ailab17k,1941
12793,test,ailab17k,2838
