,split,dataset_type,length
42846,train,irishman-midi,681
42847,train,irishman-midi,521
42848,train,irishman-midi,266
42849,train,irishman-midi,1272
42850,train,irishman-midi,1742
42851,train,irishman-midi,397
42852,train,irishman-midi,1796
42853,train,irishman-midi,666
42854,train,irishman-midi,844
42855,train,irishman-midi,730
42856,train,irishman-midi,1229
42857,train,irishman-midi,736
42858,train,irishman-midi,2313
42859,train,irishman-midi,374
42860,train,irishman-midi,1156
42861,train,irishman-midi,1845
42862,train,irishman-midi,671
42863,train,irishman-midi,281
42864,train,irishman-midi,1183
42865,train,irishman-midi,1282
42866,train,irishman-midi,758
42867,train,irishman-midi,814
42868,train,irishman-midi,576
42869,train,irishman-midi,636
42870,train,irishman-midi,1332
42871,train,irishman-midi,412
42872,train,irishman-midi,2488
42873,train,irishman-midi,227
42874,train,irishman-midi,335
42875,train,irishman-midi,343
42876,train,irishman-midi,744
42877,train,irishman-midi,711
42878,train,irishman-midi,1402
42879,train,irishman-midi,611
42880,train,irishman-midi,6928
42881,train,irishman-midi,746
42882,train,irishman-midi,1412
42883,train,irishman-midi,1015
42884,train,irishman-midi,1302
42885,train,irishman-midi,2055
42886,train,irishman-midi,1342
42887,train,irishman-midi,1181
42888,train,irishman-midi,873
42889,train,irishman-midi,1278
42890,train,irishman-midi,671
42891,train,irishman-midi,228
42892,train,irishman-midi,1876
42893,train,irishman-midi,1185
42894,train,irishman-midi,894
42895,train,irishman-midi,818
42896,train,irishman-midi,1131
42897,train,irishman-midi,640
42898,train,irishman-midi,2446
42899,train,irishman-midi,734
42900,train,irishman-midi,970
42901,train,irishman-midi,501
42902,train,irishman-midi,580
42903,train,irishman-midi,1612
42904,train,irishman-midi,556
42905,train,irishman-midi,245
42906,train,irishman-midi,964
42907,train,irishman-midi,636
42908,train,irishman-midi,312
42909,train,irishman-midi,874
42910,train,irishman-midi,854
42911,train,irishman-midi,698
42912,train,irishman-midi,642
42913,train,irishman-midi,1014
42914,train,irishman-midi,1116
42915,train,irishman-midi,766
42916,train,irishman-midi,636
42917,train,irishman-midi,844
42918,train,irishman-midi,338
42919,train,irishman-midi,691
42920,train,irishman-midi,947
42921,train,irishman-midi,924
42922,train,irishman-midi,2232
42923,train,irishman-midi,260
42924,train,irishman-midi,261
42925,train,irishman-midi,543
42926,train,irishman-midi,681
42927,train,irishman-midi,671
42928,train,irishman-midi,403
42929,train,irishman-midi,367
42930,train,irishman-midi,2816
42931,train,irishman-midi,1252
42932,train,irishman-midi,606
42933,train,irishman-midi,1292
42934,train,irishman-midi,384
42935,train,irishman-midi,717
42936,train,irishman-midi,1439
42937,train,irishman-midi,1898
42938,train,irishman-midi,777
42939,train,irishman-midi,1440
42940,train,irishman-midi,2131
42941,train,irishman-midi,1788
42942,train,irishman-midi,696
42943,train,irishman-midi,176
42944,train,irishman-midi,721
42945,train,irishman-midi,1563
42946,train,irishman-midi,446
42947,train,irishman-midi,321
42948,train,irishman-midi,329
42949,train,irishman-midi,544
42950,train,irishman-midi,1244
42951,train,irishman-midi,1381
42952,train,irishman-midi,1226
42953,train,irishman-midi,747
42954,train,irishman-midi,847
42955,train,irishman-midi,1459
42956,train,irishman-midi,1486
42957,train,irishman-midi,934
42958,train,irishman-midi,2135
42959,train,irishman-midi,527
42960,train,irishman-midi,1778
42961,train,irishman-midi,223
42962,train,irishman-midi,1045
42963,train,irishman-midi,829
42964,train,irishman-midi,1009
42965,train,irishman-midi,1463
42966,train,irishman-midi,844
42967,train,irishman-midi,579
42968,train,irishman-midi,774
42969,train,irishman-midi,1416
42970,train,irishman-midi,716
42971,train,irishman-midi,1926
42972,train,irishman-midi,378
42973,train,irishman-midi,806
42974,train,irishman-midi,1942
42975,train,irishman-midi,2187
42976,train,irishman-midi,676
42977,train,irishman-midi,517
42978,train,irishman-midi,1606
42979,train,irishman-midi,2848
42980,train,irishman-midi,1918
42981,train,irishman-midi,1769
42982,train,irishman-midi,2028
42983,train,irishman-midi,1085
42984,train,irishman-midi,1416
42985,train,irishman-midi,1696
42986,train,irishman-midi,1192
42987,train,irishman-midi,698
42988,train,irishman-midi,1324
42989,train,irishman-midi,300
42990,train,irishman-midi,1226
42991,train,irishman-midi,828
42992,train,irishman-midi,754
42993,train,irishman-midi,1394
42994,train,irishman-midi,472
42995,train,irishman-midi,270
42996,train,irishman-midi,706
42997,train,irishman-midi,1958
42998,train,irishman-midi,646
42999,train,irishman-midi,807
43000,train,irishman-midi,1416
43001,train,irishman-midi,2270
43002,train,irishman-midi,1476
43003,train,irishman-midi,5962
43004,train,irishman-midi,1175
43005,train,irishman-midi,657
43006,train,irishman-midi,1392
43007,train,irishman-midi,784
43008,train,irishman-midi,2368
43009,train,irishman-midi,1202
43010,train,irishman-midi,470
43011,train,irishman-midi,912
43012,train,irishman-midi,902
43013,train,irishman-midi,1277
43014,train,irishman-midi,1104
43015,train,irishman-midi,228
43016,train,irishman-midi,618
43017,train,irishman-midi,1106
43018,train,irishman-midi,718
43019,train,irishman-midi,478
43020,train,irishman-midi,1923
43021,train,irishman-midi,1526
43022,train,irishman-midi,439
43023,train,irishman-midi,1636
43024,train,irishman-midi,1336
43025,train,irishman-midi,1290
43026,train,irishman-midi,1233
43027,train,irishman-midi,718
43028,train,irishman-midi,964
43029,train,irishman-midi,689
43030,train,irishman-midi,1306
43031,train,irishman-midi,756
43032,train,irishman-midi,916
43033,train,irishman-midi,779
43034,train,irishman-midi,601
43035,train,irishman-midi,872
43036,train,irishman-midi,1482
43037,train,irishman-midi,646
43038,train,irishman-midi,749
43039,train,irishman-midi,1720
43040,train,irishman-midi,1178
43041,train,irishman-midi,1202
43042,train,irishman-midi,1368
43043,train,irishman-midi,944
43044,train,irishman-midi,994
43045,train,irishman-midi,914
43046,train,irishman-midi,368
43047,train,irishman-midi,515
43048,train,irishman-midi,556
43049,train,irishman-midi,1573
43050,train,irishman-midi,1876
43051,train,irishman-midi,1819
43052,train,irishman-midi,1263
43053,train,irishman-midi,2140
43054,train,irishman-midi,384
43055,train,irishman-midi,1502
43056,train,irishman-midi,1978
43057,train,irishman-midi,998
43058,train,irishman-midi,1115
43059,train,irishman-midi,834
43060,train,irishman-midi,706
43061,train,irishman-midi,1292
43062,train,irishman-midi,1046
43063,train,irishman-midi,483
43064,train,irishman-midi,296
43065,train,irishman-midi,255
43066,train,irishman-midi,260
43067,train,irishman-midi,2931
43068,train,irishman-midi,377
43069,train,irishman-midi,677
43070,train,irishman-midi,666
43071,train,irishman-midi,1215
43072,train,irishman-midi,926
43073,train,irishman-midi,914
43074,train,irishman-midi,2241
43075,train,irishman-midi,510
43076,train,irishman-midi,916
43077,train,irishman-midi,482
43078,train,irishman-midi,1292
43079,train,irishman-midi,726
43080,train,irishman-midi,851
43081,train,irishman-midi,6202
43082,train,irishman-midi,625
43083,train,irishman-midi,1532
43084,train,irishman-midi,4032
43085,train,irishman-midi,1040
43086,train,irishman-midi,823
43087,train,irishman-midi,1789
43088,train,irishman-midi,972
43089,train,irishman-midi,256
43090,train,irishman-midi,1272
43091,train,irishman-midi,779
43092,train,irishman-midi,876
43093,train,irishman-midi,984
43094,train,irishman-midi,1577
43095,train,irishman-midi,1005
43096,train,irishman-midi,626
43097,train,irishman-midi,2435
43098,train,irishman-midi,1517
43099,train,irishman-midi,452
43100,train,irishman-midi,389
43101,train,irishman-midi,1044
43102,train,irishman-midi,1812
43103,train,irishman-midi,2582
43104,train,irishman-midi,896
43105,train,irishman-midi,2199
43106,train,irishman-midi,1422
43107,train,irishman-midi,1278
43108,train,irishman-midi,1257
43109,train,irishman-midi,1407
43110,train,irishman-midi,3162
43111,train,irishman-midi,183
43112,train,irishman-midi,744
43113,train,irishman-midi,1316
43114,train,irishman-midi,2382
43115,train,irishman-midi,1067
43116,train,irishman-midi,312
43117,train,irishman-midi,1550
43118,train,irishman-midi,2412
43119,train,irishman-midi,656
43120,train,irishman-midi,158
43121,train,irishman-midi,1622
43122,train,irishman-midi,1347
43123,train,irishman-midi,278
43124,train,irishman-midi,1366
43125,train,irishman-midi,1031
43126,train,irishman-midi,2120
43127,train,irishman-midi,1352
43128,train,irishman-midi,859
43129,train,irishman-midi,1462
43130,train,irishman-midi,1344
43131,train,irishman-midi,245
43132,train,irishman-midi,1062
43133,train,irishman-midi,427
43134,train,irishman-midi,807
43135,train,irishman-midi,1221
43136,train,irishman-midi,1158
43137,train,irishman-midi,336
43138,train,irishman-midi,1342
43139,train,irishman-midi,1272
43140,train,irishman-midi,702
43141,train,irishman-midi,669
43142,train,irishman-midi,1232
43143,train,irishman-midi,1596
43144,train,irishman-midi,996
43145,train,irishman-midi,824
43146,train,irishman-midi,1292
43147,train,irishman-midi,582
43148,train,irishman-midi,3456
43149,train,irishman-midi,1058
43150,train,irishman-midi,542
43151,train,irishman-midi,1122
43152,train,irishman-midi,736
43153,train,irishman-midi,816
43154,train,irishman-midi,1662
43155,train,irishman-midi,388
43156,train,irishman-midi,626
43157,train,irishman-midi,548
43158,train,irishman-midi,1224
43159,train,irishman-midi,1106
43160,train,irishman-midi,2233
43161,train,irishman-midi,1129
43162,train,irishman-midi,690
43163,train,irishman-midi,363
43164,train,irishman-midi,1232
43165,train,irishman-midi,737
43166,train,irishman-midi,804
43167,train,irishman-midi,598
43168,train,irishman-midi,1332
43169,train,irishman-midi,736
43170,train,irishman-midi,2111
43171,train,irishman-midi,776
43172,train,irishman-midi,1082
43173,train,irishman-midi,791
43174,train,irishman-midi,1903
43175,train,irishman-midi,1456
43176,train,irishman-midi,3001
43177,train,irishman-midi,164
43178,train,irishman-midi,307
43179,train,irishman-midi,714
43180,train,irishman-midi,3251
43181,train,irishman-midi,622
43182,train,irishman-midi,944
43183,train,irishman-midi,1719
43184,train,irishman-midi,1307
43185,train,irishman-midi,1661
43186,train,irishman-midi,768
43187,train,irishman-midi,1034
43188,train,irishman-midi,996
43189,train,irishman-midi,2113
43190,train,irishman-midi,1204
43191,train,irishman-midi,1192
43192,train,irishman-midi,350
43193,train,irishman-midi,646
43194,train,irishman-midi,1174
43195,train,irishman-midi,2340
43196,train,irishman-midi,397
43197,train,irishman-midi,1472
43198,train,irishman-midi,696
43199,train,irishman-midi,2068
43200,train,irishman-midi,1268
43201,train,irishman-midi,3036
43202,train,irishman-midi,700
43203,train,irishman-midi,1683
43204,train,irishman-midi,998
43205,train,irishman-midi,1360
43206,train,irishman-midi,1608
43207,train,irishman-midi,1944
43208,train,irishman-midi,226
43209,train,irishman-midi,1058
43210,train,irishman-midi,792
43211,train,irishman-midi,755
43212,train,irishman-midi,1352
43213,train,irishman-midi,1217
43214,train,irishman-midi,1014
43215,train,irishman-midi,716
43216,train,irishman-midi,763
43217,validation,Hooktheory,546
43218,validation,Hooktheory,727
43219,validation,Hooktheory,1128
43220,validation,Hooktheory,890
43221,validation,Hooktheory,803
43222,validation,Hooktheory,576
43223,validation,Hooktheory,761
43224,validation,Hooktheory,1134
43225,validation,Hooktheory,541
43226,validation,Hooktheory,911
43227,validation,Hooktheory,281
43228,validation,Hooktheory,967
43229,validation,Hooktheory,376
43230,validation,Hooktheory,1322
43231,validation,Hooktheory,1084
43232,validation,Hooktheory,610
43233,validation,Hooktheory,531
43234,validation,Hooktheory,779
43235,validation,Hooktheory,668
43236,validation,Hooktheory,573
43237,validation,Hooktheory,990
43238,validation,Hooktheory,454
43239,validation,Hooktheory,939
43240,validation,Hooktheory,755
43241,validation,Hooktheory,1162
43242,validation,Hooktheory,1271
43243,validation,Hooktheory,1155
43244,validation,Hooktheory,912
43245,validation,Hooktheory,675
43246,validation,Hooktheory,898
43247,validation,Hooktheory,554
43248,validation,Hooktheory,613
43249,validation,Hooktheory,625
43250,validation,Hooktheory,593
43251,validation,Hooktheory,690
43252,validation,Hooktheory,1019
43253,validation,Hooktheory,471
43254,validation,Hooktheory,893
43255,validation,Hooktheory,849
43256,validation,Hooktheory,832
43257,validation,Hooktheory,778
43258,validation,Hooktheory,770
43259,validation,Hooktheory,1500
43260,validation,Hooktheory,643
43261,validation,Hooktheory,494
43262,validation,Hooktheory,1188
43263,validation,Hooktheory,1139
43264,validation,Hooktheory,994
43265,validation,Hooktheory,1082
43266,validation,Hooktheory,1106
43267,validation,Hooktheory,508
43268,validation,Hooktheory,899
43269,validation,Hooktheory,724
43270,validation,Hooktheory,830
43271,validation,Hooktheory,484
43272,validation,Hooktheory,933
43273,validation,Hooktheory,628
43274,validation,Hooktheory,851
43275,validation,Hooktheory,660
43276,validation,Hooktheory,639
43277,validation,Hooktheory,1166
43278,validation,Hooktheory,555
43279,validation,Hooktheory,863
43280,validation,Hooktheory,1956
43281,validation,Hooktheory,806
43282,validation,Hooktheory,926
43283,validation,Hooktheory,824
43284,validation,Hooktheory,1318
43285,validation,Hooktheory,597
43286,validation,Hooktheory,1299
43287,validation,Hooktheory,1848
43288,validation,Hooktheory,780
43289,validation,Hooktheory,595
43290,validation,Hooktheory,871
43291,validation,Hooktheory,599
43292,validation,Hooktheory,1465
43293,validation,Hooktheory,850
43294,validation,Hooktheory,812
43295,validation,Hooktheory,1235
43296,validation,Hooktheory,1172
43297,validation,Hooktheory,686
43298,validation,Hooktheory,634
43299,validation,Hooktheory,958
43300,validation,Hooktheory,895
43301,validation,Hooktheory,592
43302,validation,Hooktheory,428
43303,validation,Hooktheory,623
43304,validation,Hooktheory,737
43305,validation,Hooktheory,711
43306,validation,Hooktheory,832
43307,validation,Hooktheory,468
43308,validation,Hooktheory,555
43309,validation,Hooktheory,669
43310,validation,Hooktheory,668
43311,validation,Hooktheory,370
43312,validation,Hooktheory,832
43313,validation,Hooktheory,769
43314,validation,Hooktheory,1911
43315,validation,Hooktheory,623
43316,validation,Hooktheory,1024
43317,validation,Hooktheory,665
43318,validation,Hooktheory,574
43319,validation,Hooktheory,605
43320,validation,Hooktheory,538
43321,validation,Hooktheory,916
43322,validation,Hooktheory,1348
43323,validation,Hooktheory,642
43324,validation,Hooktheory,412
43325,validation,Hooktheory,1056
43326,validation,Hooktheory,596
43327,validation,Hooktheory,834
43328,validation,Hooktheory,876
43329,validation,Hooktheory,953
43330,validation,Hooktheory,529
43331,validation,Hooktheory,750
43332,validation,Hooktheory,735
43333,validation,Hooktheory,675
43334,validation,Hooktheory,435
43335,validation,Hooktheory,405
43336,validation,Hooktheory,633
43337,validation,Hooktheory,1182
43338,validation,Hooktheory,508
43339,validation,Hooktheory,767
43340,validation,Hooktheory,1328
43341,validation,Hooktheory,1080
43342,validation,Hooktheory,1100
43343,validation,Hooktheory,474
43344,validation,Hooktheory,1595
43345,validation,Hooktheory,644
43346,validation,Hooktheory,968
43347,validation,Hooktheory,351
